File,N,Algorithm,Result,Time(s)
dataset/Random100.txt,18049,A2,1,0.000086100
dataset/Random100.txt,18049,A3,1,0.000002000
dataset/Random100.txt,18049,A4,1,0.000000900
dataset/Random100.txt,372299,A1,1,0.004572500
dataset/Random100.txt,372299,A2,1,0.001780100
dataset/Random100.txt,372299,A3,1,0.000007700
dataset/Random100.txt,372299,A4,1,0.000003300
dataset/Random100.txt,223969,A1,1,0.002132800
dataset/Random100.txt,223969,A2,1,0.001066600
dataset/Random100.txt,223969,A3,1,0.000005200
dataset/Random100.txt,223969,A4,1,0.000002400
dataset/Random100.txt,1493,A1,1,0.000014400
dataset/Random100.txt,1493,A2,1,0.000007300
dataset/Random100.txt,1493,A3,1,0.000000600
dataset/Random100.txt,1493,A4,1,0.000000400
dataset/Random100.txt,64109,A1,1,0.000610500
dataset/Random100.txt,64109,A2,1,0.000305600
dataset/Random100.txt,64109,A3,1,0.000002900
dataset/Random100.txt,64109,A4,1,0.000001500
dataset/Random100.txt,349927,A1,1,0.004477000
dataset/Random100.txt,349927,A2,1,0.001666200
dataset/Random100.txt,349927,A3,1,0.000007400
dataset/Random100.txt,349927,A4,1,0.000003100
dataset/Random100.txt,24019,A1,1,0.000228900
dataset/Random100.txt,24019,A2,1,0.000114500
dataset/Random100.txt,24019,A3,1,0.000001800
dataset/Random100.txt,24019,A4,1,0.000000900
dataset/Random100.txt,212897,A1,1,0.003317800
dataset/Random100.txt,212897,A2,1,0.001024600
dataset/Random100.txt,212897,A3,1,0.000006200
dataset/Random100.txt,212897,A4,1,0.000002400
dataset/Random100.txt,251887,A1,1,0.002409400
dataset/Random100.txt,251887,A2,1,0.001199400
dataset/Random100.txt,251887,A3,1,0.000005500
dataset/Random100.txt,251887,A4,1,0.000002700
dataset/Random100.txt,109843,A1,1,0.001046000
dataset/Random100.txt,109843,A2,1,0.000523100
dataset/Random100.txt,109843,A3,1,0.000003600
dataset/Random100.txt,109843,A4,1,0.000001800
dataset/Random100.txt,369637,A1,1,0.003748500
dataset/Random100.txt,369637,A2,1,0.001760000
dataset/Random100.txt,369637,A3,1,0.000007100
dataset/Random100.txt,369637,A4,1,0.000003100
dataset/Random100.txt,287251,A1,1,0.003686600
dataset/Random100.txt,287251,A2,1,0.002087000
dataset/Random100.txt,287251,A3,1,0.000008100
dataset/Random100.txt,287251,A4,1,0.000003500
dataset/Random100.txt,133241,A1,1,0.001586100
dataset/Random100.txt,133241,A2,1,0.000906400
dataset/Random100.txt,133241,A3,1,0.000005900
dataset/Random100.txt,133241,A4,1,0.000002800
dataset/Random100.txt,112601,A1,1,0.001531900
dataset/Random100.txt,112601,A2,1,0.000766100
dataset/Random100.txt,112601,A3,1,0.000005300
dataset/Random100.txt,112601,A4,1,0.000002600
dataset/Random100.txt,3467,A1,1,0.000047300
dataset/Random100.txt,3467,A2,1,0.000023700
dataset/Random100.txt,3467,A3,1,0.000001100
dataset/Random100.txt,3467,A4,1,0.000000700
dataset/Random100.txt,40253,A1,1,0.000547600
dataset/Random100.txt,40253,A2,1,0.000273900
dataset/Random100.txt,40253,A3,1,0.000003200
dataset/Random100.txt,40253,A4,1,0.000001700
dataset/Random100.txt,159209,A1,1,0.002584100
dataset/Random100.txt,159209,A2,1,0.001013300
dataset/Random100.txt,159209,A3,1,0.000006000
dataset/Random100.txt,159209,A4,1,0.000002600
dataset/Random100.txt,142019,A1,1,0.001591100
dataset/Random100.txt,142019,A2,1,0.000795500
dataset/Random100.txt,142019,A3,1,0.000004800
dataset/Random100.txt,142019,A4,1,0.000002300
dataset/Random100.txt,241867,A1,1,0.004375100
dataset/Random100.txt,241867,A2,1,0.001369100
dataset/Random100.txt,241867,A3,1,0.000007600
dataset/Random100.txt,241867,A4,1,0.000003200
dataset/Random100.txt,189151,A1,1,0.002587500
dataset/Random100.txt,189151,A2,1,0.001286700
dataset/Random100.txt,189151,A3,1,0.000006900
dataset/Random100.txt,189151,A4,1,0.000003300
dataset/Random1000.txt,82301,A1,1,0.003023600
dataset/Random1000.txt,82301,A2,1,0.001001000
dataset/Random1000.txt,82301,A3,1,0.000010600
dataset/Random1000.txt,82301,A4,1,0.000004200
dataset/Random1000.txt,92419,A1,1,0.002397400
dataset/Random1000.txt,92419,A2,1,0.001125500
dataset/Random1000.txt,92419,A3,1,0.000009700
dataset/Random1000.txt,92419,A4,1,0.000004400
dataset/Random1000.txt,15889,A1,1,0.000416000
dataset/Random1000.txt,15889,A2,1,0.000189200
dataset/Random1000.txt,15889,A3,1,0.000004200
dataset/Random1000.txt,15889,A4,1,0.000002200
dataset/Random1000.txt,104021,A1,1,0.002316900
dataset/Random1000.txt,104021,A2,1,0.000918300
dataset/Random1000.txt,104021,A3,1,0.000009400
dataset/Random1000.txt,104021,A4,1,0.000004300
dataset/Random1000.txt,256337,A1,1,0.003678300
dataset/Random1000.txt,256337,A2,1,0.001743700
dataset/Random1000.txt,256337,A3,1,0.000008500
dataset/Random1000.txt,256337,A4,1,0.000003900
dataset/Random1000.txt,341333,A1,1,0.006235500
dataset/Random1000.txt,341333,A2,1,0.002321900
dataset/Random1000.txt,341333,A3,1,0.000010400
dataset/Random1000.txt,341333,A4,1,0.000004500
